id,created_at,text
812960028487467008,2016-12-25 09:55:49,b'Spread Aids not hate.'
812958898151886848,2016-12-25 09:51:20,"b""Things i learned 2016\n\n1. Syria explosions doesn't move the world.\nExploding Note 7 does."""
812672304547299328,2016-12-24 14:52:30,b'What is the difference between a flying pig and a politician\n\nThe letter F'
812671844000088064,2016-12-24 14:50:40,"b""Biologically speaking, shouldn't males wear skirts and females wear pants?"""
812607209037320192,2016-12-24 10:33:50,b'9 in 10 people think they are the one in 1 in 10 people.'
812607095212216320,2016-12-24 10:33:23,b'A funeral is basically a certificate of participation in life'
812350531943415809,2016-12-23 17:33:54,b'Maybe the reason there\xe2\x80\x99s still no robot uprising because they couldn\xe2\x80\x99t get past the captcha.'
812350100806701056,2016-12-23 17:32:11,"b""wish I could reply \xe2\x80\x98Why are you so loud and talkative\xe2\x80\x99 to everyone who asks me 'Why are you so quiet\xe2\x80\x99, but it\xe2\x80\x99s considered rude."""
812349996678991872,2016-12-23 17:31:46,"b'In just over 3 years, the 70s will have been half a century ago.\n\nTake a moment to sink that in'"
812302683050754048,2016-12-23 14:23:46,b'Step 1: Buy a 3D printer\nStep 2: Print a 3D printer\nStep 3: Return the 3D printer'
812302565362823168,2016-12-23 14:23:18,"b'Naming a porn website ""Brazzers"" is really considerate because the name can be typed entirely with the left-hand.'"
812293172248412161,2016-12-23 13:45:58,"b'""He\'s nice, once you get to know him."" is a just a nice way of saying, ""He\'s an asshole, but you\'ll get used to it.""'"
811898149686099968,2016-12-22 11:36:17,"b'Sure, white people can\'t say the ""N word"" but\natleast they can say phrases like, ""Thanks for the warning, Officer"" and, ""Hey, Dad.""'"
811596040054906880,2016-12-21 15:35:49,"b'For people in wheelchairs, every laugh is a ROFL.'"
811595928574578688,2016-12-21 15:35:22,b'I am the most judgmental about the battery life remaining in somebody\xe2\x80\x99s screenshot compared to anything else about them.'
811297011551113220,2016-12-20 19:47:35,b'Clapping is literally hitting yourself because you like something.'
811288271812788224,2016-12-20 19:12:51,b'Some day we will be known as an ancient civilization.'
811237885659807744,2016-12-20 15:52:38,"b'Whenever you register a username, you are disappointing someone in the future.'"
811171671818309633,2016-12-20 11:29:32,"b'""I am a vegetarian except for eggs.""\n\nYeah, and I\'m rich except for money.'"
811168947227787264,2016-12-20 11:18:42,"b'Whenever you think you are completely alone, just remember that your future self is watching you right now through memories.'"
811167723149492228,2016-12-20 11:13:50,b'Nothing more satisfying than closing all of the tabs at the end of a long assignment'
811167124387405824,2016-12-20 11:11:27,"b'Everyone seems to worry about where you go after you die, but no one really seems to think about where you were before you were born.'"
811166464489226240,2016-12-20 11:08:50,b'1990 is as far away as 2042.\n\nTake a minute to sink that in.'
810445947524304896,2016-12-18 11:25:45,b'You aren\xe2\x80\x99t stuck in traffic. You are traffic.'
810112366637621249,2016-12-17 13:20:14,b'Autocorrect\xe2\x80\x9d should be named \xe2\x80\x9cAutoassume\xe2\x80\x9d'
810057502431834112,2016-12-17 09:42:13,"b""You don't know how much someone is worth to you until you sell them."""
809815206863970305,2016-12-16 17:39:25,b'Genie: Whats your first wish?\n\nDave: I wish I was rich.\n\nGenie: Granted. \n\nRich: What the fuck'
809813946958041092,2016-12-16 17:34:25,"b'\xe2\x80\x9cJail\xe2\x80\x9d and \xe2\x80\x9cPrison\xe2\x80\x9d are synonyms, but \xe2\x80\x9cJailer\xe2\x80\x9d and \xe2\x80\x9cPrisoner\xe2\x80\x9d are antonyms.'"
809748511407403008,2016-12-16 13:14:24,"b'If the requirements to have your own child were the same as adopting, society would be a lot less fucked up'"
809371617361010688,2016-12-15 12:16:45,b'A bullet does its job after it gets fired'
809370862973583360,2016-12-15 12:13:45,b'The reason you wake up after dying in a dream is because your brain doesnt know what happens after death'
809029896118956037,2016-12-14 13:38:52,b'Do all black people have a problem with slavery?\n\nOr just mine?'
809029427782971392,2016-12-14 13:37:01,"b'I never said \xe2\x80\x9cfuck off\xe2\x80\x9d that much, until YouTube introduced pre-video advertisements.'"
808647884711297025,2016-12-13 12:20:54,b'Saying \xe2\x80\x9cum\xe2\x80\x9d is the human equivalent to buffering.'
808647800477151232,2016-12-13 12:20:34,b'Most dogs will probably live their life thinking that their human is immortal'
808391304371720193,2016-12-12 19:21:20,b'What do you call a fat woman with a rape whistle?\n\nOptimistic'
808348425049800704,2016-12-12 16:30:57,b'Sleep is great because it\xe2\x80\x99s like being dead without hurting your family.'
808348278857285632,2016-12-12 16:30:22,b'We spend five days a week pretending to be someone else in order to spend two days being who we are.'
808119444706881536,2016-12-12 01:21:04,"b'Education is no longer about learning now, it\xe2\x80\x99s about passing.'"
808119200850018305,2016-12-12 01:20:06,"b'The longer I stay home, the more homeless I look.'"
807972569882263552,2016-12-11 15:37:26,"b'A package sent by car is a shipment, but a package sent by ship is cargo'"
807972256899039233,2016-12-11 15:36:12,b'People who were born in the year 2000 are now 16. I still think that anyone born in the year 2000 are about 7.'
807689776920936448,2016-12-10 20:53:43,b'Coffee just steals energy from future me and gives it to present me'
807689644758298624,2016-12-10 20:53:12,b'You don\xe2\x80\x99t fully know your own strength until someone tries to pull you onto a dancefloor against your will.'
807689506283548672,2016-12-10 20:52:39,b'February 22nd of 2022 will fall on a Tuesday and henceforth should be forever known as \xe2\x80\x9cTwo\xe2\x80\x99s-Day\xe2\x80\x9d.'
807688834368569349,2016-12-10 20:49:58,b'How do you cover 12 holes with one hole?\n\nTake a flute and shove it up your ass'
807613790342746114,2016-12-10 15:51:47,"b'Art is how we decorate space, music is how we decorate time.'"
807572513408565248,2016-12-10 13:07:45,b'Becoming an adult feels a lot like becoming the captain of a ship that is already sinking.'
807535099277430784,2016-12-10 10:39:05,"b""Now that I'm an adult, I don't get bored anymore. Just depressed"""
807341867008409600,2016-12-09 21:51:15,b'The fact that there\xe2\x80\x99s a highway to hell and only a stairway to heaven says a lot about anticipated traffic numbers.'
807341144090836992,2016-12-09 21:48:23,"b'Dear Leonardo DiCaprio, \n\nFlying a private jet to discuss the environment makes you nothing but an asshole.'"
806861845302743040,2016-12-08 14:03:49,"b""If alcohol was banned instead of weed then a lot of people would have had memories of hungry stoned father's instead of angry drunk ones."""
806820935433064448,2016-12-08 11:21:15,b'Why was 6 afraid of 7?\n\nBecause 7 ate the headphone jack'
806475216260136960,2016-12-07 12:27:29,"b'*hits blunt*\n\nwhat if sleeping is our natural state,and we\xe2\x80\x99re only awake to gather information for dreams'"
806139586141360128,2016-12-06 14:13:49,"b'If you go to jail for not paying taxes, you are serving a punishment for not paying taxes by not paying taxes.'"
806138925261713408,2016-12-06 14:11:11,b'Women fake orgasms to have relationships. Men fake relationships to have orgasms.'
805767300720762880,2016-12-05 13:34:29,"b'If you wear a shirt inside-out, is the whole universe is wearing the shirt except you.'"
805767144562626561,2016-12-05 13:33:52,"b'Aliens invaded the Moon on July 20th, 1969'"
805767019316604928,2016-12-05 13:33:22,"b'Sometimes I hope that some alien species attacks us, so that everyone on earth has to work together and put aside everything that divides us'"
805766883995746304,2016-12-05 13:32:50,b'Parents are probably the only people who talk shit to your face but praise you behind your back.'
805766783793852416,2016-12-05 13:32:26,b'A birth certificate is basically a baby receipt'
805368590379716608,2016-12-04 11:10:09,"b'If the internet just stopped working forever one day, the T-Rex game on Google Chrome would be the biggest thing ever.'"
804987868598960128,2016-12-03 09:57:18,b'First half of you life gets destroyed by parents and the second half by children.'
804922356825260032,2016-12-03 05:36:59,b'Imagine how awesome it would be if we died and are able to view the statistics of your whole life'
804921937877233664,2016-12-03 05:35:19,b'*hits blunt*\n\nObese people are more \xe2\x80\x9cskinny\xe2\x80\x9d than thin people.'
804720854470946817,2016-12-02 16:16:17,"b'You know you\xe2\x80\x99ve broken in your new smartphone when autocorrect stops correcting \xe2\x80\x9cfuck"".'"
804718486345969664,2016-12-02 16:06:52,"b'*hits blunt*\n\nIf the oldest person on earth is 117 yrs old, then 118 yrs ago, there was a completely different set of human beings on earth.'"
804376351528599552,2016-12-01 17:27:21,b'I once thought I had a Japanese friend.\n\nBut it was just my imagine Asian'
804305732015390720,2016-12-01 12:46:44,b'My girlfriend is a huge Harry Potter fan.She always wears an invisibility cloak'
804221496772194304,2016-12-01 07:12:01,"b'A bachelor party is significantly more appropriate for after a divorce, rather than right before a wedding'"
804221265745682432,2016-12-01 07:11:06,b'People who are goodlooking but have terrible personalities are basically real life click baits'
804016367343177729,2016-11-30 17:36:54,b'What if Aliens attack only America cause they want to save the world by destroying US?\nEver think about that?\nNo. U only think about urself'
803996573269184513,2016-11-30 16:18:15,b'Fire trucks are actually water trucks.'
803996363147120641,2016-11-30 16:17:25,"b'As a kid, I didn\xe2\x80\x99t wanted to sleep cause I was scared of nightmares. Now, all I want to do is sleep cause life is worse than any nightmare'"
803995416408838144,2016-11-30 16:13:39,b'The Uber app should have a button to tell the driver whether you\xe2\x80\x99d like to talk or prefer silence'
803674022571626496,2016-11-29 18:56:33,b'Earth actually has only one ocean. It\xe2\x80\x99s divided into five because humans are idiots.'
803534953745096704,2016-11-29 09:43:56,b'So many homophobes turn out to be secretly gay that I\xe2\x80\x99m nervous I\xe2\x80\x99m secretly a giant spider'
803292168895033345,2016-11-28 17:39:12,"b'For a detective, a surprise party is the ultimate insult.'"
803271895781179392,2016-11-28 16:18:38,b'Be Elon Musk in this world full of Steve Jobs'
803235498617667584,2016-11-28 13:54:00,"b'I thought of having a threesome\n\nthen I realized that if I want to disappoint 2 people at once,  I might as well have dinner with my parents'"
803110839771217920,2016-11-28 05:38:39,b'If my dad masturbated 1 more time I wouldn\xe2\x80\x99t be here'
802873599799545856,2016-11-27 13:55:57,"b'Mom-Why did you waste half your life watching breaking bad over and over again?\nMe-I liked it. I was good at it, I was really...I was alive.'"
802873188464152576,2016-11-27 13:54:19,"b'Death isn\'t as scary when you consider we were ""dead"" for the billions of years leading to our birth and that wasn\'t bad.'"
802873019316072448,2016-11-27 13:53:39,"b""The most amazing thing about Google probably is that its creators couldn't use Google when creating it."""
802785274640015360,2016-11-27 08:04:59,b'So Obama gave all the losers Medal of Honor'
802771738157121536,2016-11-27 07:11:11,"b'Since the Times named \xe2\x80\x9cEveryone\xe2\x80\x9d as their person of the year in 2006, you can put \xe2\x80\x9cTimes person of the year, 2006\xe2\x80\x9d on your resume.'"
802771311659458560,2016-11-27 07:09:30,"b'Saying atheism is a religion, is like saying silence is a form of music'"
802771063109259264,2016-11-27 07:08:30,"b'If tomb is pronounced \xe2\x80\x9ctoom\xe2\x80\x9d and womb is pronounced \xe2\x80\x9cwoom\xe2\x80\x9d, shouldn\xe2\x80\x99t bomb be pronounced \xe2\x80\x9cboom\xe2\x80\x9d?'"
802581802590359553,2016-11-26 18:36:27,"b'Today I woke up and said to myself: Abdul, from now on you quit smoking.\n\nLucky me my name is not Abdul.'"
802509211842310144,2016-11-26 13:48:00,b'Why the fuck would you be proud to be Gay.'
802488104598679552,2016-11-26 12:24:08,"b'A lot of people look to the stars in hopes to one day meet a friendly Alien race, yet we cant even get along with humans of different color.'"
802487542796972032,2016-11-26 12:21:54,b'Why do they say the sky is blue? It is black for literally the exact same amount of time.'
802487272054681600,2016-11-26 12:20:49,"b""You know you're old when you fall down and no one laughs"""
802485808288636928,2016-11-26 12:15:00,"b'""First they ignore you, than they laugh at you, than they get angry, and then you win""\n- Gandhi. \n\nTrump proved it to be true.'"
802064519799382016,2016-11-25 08:20:57,b'I sometimes get impressed by the quality of the dreams my brain can come up with.'
802064379336359936,2016-11-25 08:20:24,"b'Childhood is just the \xe2\x80\x98free trial\xe2\x80\x99 edition of life. When it ends, you have to pay for the full version or else you\xe2\x80\x99ll lose everything'"
801754948123893760,2016-11-24 11:50:50,"b'What if when you die, someone asks, \xe2\x80\x9chow was heaven?\xe2\x80\x9d'"
801709497630785536,2016-11-24 08:50:13,"b'What if our souls left our bodies and roamed around when we go to sleep, and our dreams are just memories of what our souls have been up to?'"
801161669023932417,2016-11-22 20:33:21,b'Music started with Mozart and ended with Bieber.'
801151332425945088,2016-11-22 19:52:16,b'Humans are funny creatures.\n\nThey invent machines to skip efforts and then invent gyms to make up for the efforts they skipped.'
801077566392016896,2016-11-22 14:59:09,"b'My parents taught me to be kind and humble, honest and hardworking, and to save an unnecessary fuckton of plastic bags in the house.'"
801077394669006849,2016-11-22 14:58:28,"b""Why don't blind people go skydiving?\n\nBecause it scares the shit out of their dogs."""
800602166461419520,2016-11-21 07:30:05,b'Now it feels like we\xe2\x80\x99re living in the \xe2\x80\x9cevents leading up to\xe2\x80\x9d section of future history books'
800592199117312005,2016-11-21 06:50:29,b'So a guy walks into a bar where Eminem is the bartender\n\n Guy: Two shots please\n\nEminem: You only get one shot'
800591884624138241,2016-11-21 06:49:14,"b""Anal sex is a lot like sandwich. If you don't like it at home, you're really gonna hate it in the school cafeteria."""
800591387892842496,2016-11-21 06:47:15,"b""What's the difference between a C4 and a feminist? \n\nThe C4 does something when it's triggered."""
800590670205358080,2016-11-21 06:44:24,b'When you are desperate and over confident and also have zero friends. https://t.co/n17mvhhjov'
800583830902083584,2016-11-21 06:17:14,b'\xe2\x80\x9cLSD causes users to lose weight.\xe2\x80\x9d Obviously. You can\xe2\x80\x99t eat when a dragon is guarding the fridge.'
800583742733619200,2016-11-21 06:16:53,"b""I press \xe2\x80\x98later\xe2\x80\x99 instead of 'never\xe2\x80\x99 when applications ask for a rating because I don\xe2\x80\x99t want to hurt it\xe2\x80\x99s feelings"""
800583638492577792,2016-11-21 06:16:28,"b'If you have a pizza with radius Z and thickness A, its volume is = Pi*Z*Z*A'"
800583539368439808,2016-11-21 06:16:04,"b'\xe2\x80\x9cThat\xe2\x80\x99s nice, dear.\xe2\x80\x9d Is your Grandma\xe2\x80\x99s version of \xe2\x80\x9cCool story, bro.\xe2\x80\x9d'"
800307372073877509,2016-11-20 11:58:41,"b'When I had a good day, nothing good really happened, it was just that nothing bad happened.'"
800255086064758784,2016-11-20 08:30:55,"b'To start a movie, we press play. \n\nTo play a game, we press start.'"
799982418581213184,2016-11-19 14:27:26,"b'What if the universe is a monitored simulation, created by an alien who forgot the login information and had to abandon it.'"
799982159478001664,2016-11-19 14:26:24,b'As kids we were told not to get into a stranger\xe2\x80\x99s car\xe2\x80\xa6 but there are apps for that now'
799948833715195904,2016-11-19 12:13:58,"b'Humans are really bad at recharging, it takes about 8 hours charge for 16 hours of use.'"
799652952227123200,2016-11-18 16:38:15,b'Even the weather has more seasons than Sherlock'
799306215759220736,2016-11-17 17:40:26,"b""Donald Trump has decided that he won't take the Presidential salary. \n\nThis man would do just about anything to avoid paying the taxes."""
799272717346336774,2016-11-17 15:27:20,b'A fine is a tax for doing wrong. A tax is a fine for doing well.'
798831487776788480,2016-11-16 10:14:02,"b'Why does Hillary Clinton have two Ls in her first name?\n\n1 for 2008, 1 for 2016'"
798831183991709697,2016-11-16 10:12:50,"b'If Apple releases their car, you will have to buy the pedals and the steering wheel as separate accesories'"
798742541269172224,2016-11-16 04:20:36,b'Just because nobody complains doesn\xe2\x80\x99t mean all parachutes are perfect'
798742316383084544,2016-11-16 04:19:42,"b""Women have eggs and milk in them...\n\nAnd they say that they don't belong in the kitchen."""
798559410280943617,2016-11-15 16:12:54,b'Donald Trump truly made history...\n\nHe won an argument against a woman'
798409120357449728,2016-11-15 06:15:42,b'Cats are the type of animals that would correct your grammar if they could.'
798264574646644737,2016-11-14 20:41:20,b'Only thing left now in 2016 is Adolf Hitler to make a surprise appearance in Germany'
798263411431903232,2016-11-14 20:36:42,b'You never realize how fast a month goes by until you start paying your own bills.'
798263036729389056,2016-11-14 20:35:13,"b""Why can't all humans agree to just skip work and sit at home and just watch breaking bad all day?"""
798260761948782593,2016-11-14 20:26:11,"b""One of the Trump Protester got hit by a car while protesting on the highway. \n\nThis is a very sad news. Let's pray that the car is fine."""
798115801408507905,2016-11-14 10:50:09,"b'If a German politican were to run with \xe2\x80\x9cMake Germany great again\xe2\x80\x9d,  the entire world would go crazy'"
798115331898109952,2016-11-14 10:48:18,b'Why was math so easy in ancient Rome?\n\nBecause x was always equal to 10'
798115024728391680,2016-11-14 10:47:04,"b""My friend really changed onced she decided to be a vegetarian. \n\nIt's like I've never known herbivore"""
797845999075127296,2016-11-13 16:58:04,b'Donald Trumps ex wives must be thinking that they were only 1 or 2 marriages away from being the First lady.'
797811783583072256,2016-11-13 14:42:06,"b'I never understood straight men disliking gay men. \nNot only do they leave more women for you, they take another dude out with them'"
797701321562476544,2016-11-13 07:23:10,b'Donald Trump is next President but the biggest winner is Melania Trump. She can now call herself The First Lady instead of The Third Wife.'
797691818972475392,2016-11-13 06:45:24,b'The main driving force for me to get out of bed on a weekend is the fact that I need to pee'
797691340557582336,2016-11-13 06:43:30,b'There is a religion that justifies tying bombs on chest of 5 year old kids and I am going to hell for masturbating?'
797504977371561984,2016-11-12 18:22:58,"b'Protesters want Hillary to be President,if she becomes President then Trump voters will protest against her. How does this solving anything?'"
797445704872558596,2016-11-12 14:27:26,"b'If Islam is peaceful then how come if u shout ""allah hu akbar""people run for their lives but if u shout ""hare krishna"" they expect free food'"
797380790401245185,2016-11-12 10:09:29,b'When people ask \xe2\x80\x9cWhat do you do for a living?\xe2\x80\x9d they are really asking \xe2\x80\x9cHow much do I need to respect you?\xe2\x80\x9d'
797362012233887744,2016-11-12 08:54:52,"b""Trump winning shows us that Democracy still exists and the Media doesn't own us yet."""
797353551676788737,2016-11-12 08:21:15,"b'""You\'re telling me that I\'m losing my job because Trump won the election? WHY, BECAUSE I\'M BLACK?!""\n\n""Mr President, we\'ve been over this...""'"
796962738119516160,2016-11-11 06:28:18,b'What if Hillary won the elections and started WW3 and someone went back in time and made Trump win the elections?'
796776996395216897,2016-11-10 18:10:13,"b""The Country which bombs other Countries for not being Democratic is protesting against it's own Democratically elected President. Irony."""
796737319613173760,2016-11-10 15:32:34,b'This must be what people of Westeros feels like when Cersei becomes the queen.'
796698061758197764,2016-11-10 12:56:34,"b'""Money doesn\'t grow on trees.""So what? Fruit does but it isn\'t free.'"
796695866673401857,2016-11-10 12:47:51,"b""It's going to be easy for Trump to build that wall\n\nEveryone's shitting bricks everywhere"""
796694171805483008,2016-11-10 12:41:07,b'Thank fuck the American election is over for another four years.\n\nNow the rest of the world can go back to hating its own politicians.'
796644751726481409,2016-11-10 09:24:44,b'First thing Trump does as President...\n\nIs kick a Black man out of his house.'
796644402466799616,2016-11-10 09:23:21,b'And you thought Americans could not get more stupid?\n\nThey are protesting against the guy who was ELECTED President.'
796641397726121984,2016-11-10 09:11:24,"b'When you got media, celebrities, President of US and the government on your side and you still loose to TRUMP then maybe you really are shit'"
796404621245841409,2016-11-09 17:30:32,b'Canadians right now are thinking. \xe2\x80\x9cWe should build a wall.\xe2\x80\x9d'
796403999561879553,2016-11-09 17:28:04,b'I think we just witnessed the biggest \xe2\x80\x9cWell that just happened\xe2\x80\x9d of all time.'
796403717285310464,2016-11-09 17:26:57,b'What happens when you take a joke too far?\n\nThe 45th President of the United States of America.'
796364547456057344,2016-11-09 14:51:18,"b'If Aliens contact us in the next few years, and say ""Take us to the most powerful man on the Earth"", we\'re all gonna be pretty embarrassed.'"
796363837712777216,2016-11-09 14:48:29,"b""Oh, so you are moving to Canada after Trump is elected? \n\nWhat's wrong with Mexico?"""
796346027146088448,2016-11-09 13:37:42,"b'Tonight was a truly historic night. For the first time in history, the First Lady of the United States will have published nudes.'"
796345917494464512,2016-11-09 13:37:16,b'The Mayans were only off by 4 years.'
796316080528654338,2016-11-09 11:38:43,"b""Why isn't it surprising the Donald Trump became President?\n\nBecause it's not the first time he has pushed a black family out of their home!"""
796287362082992128,2016-11-09 09:44:36,"b""For me, Trump hasn't defeated Hillary.\n\nHe has defeated the biased media."""
796286654348689408,2016-11-09 09:41:47,"b'The real winner of this presidential election is \nThe Voyager Probe, speeding away from Earth at 38,000 mph.'"
796269946124795904,2016-11-09 08:35:23,b'There is still hope for Hillary Clinton\n\nNelson Mandela became President after 27 years in prison.'
796254066045288448,2016-11-09 07:32:17,"b'""And you thought I couldn\'t get worse?""\n\n-2016'"
796238440610336768,2016-11-09 06:30:12,"b'""How did we end up with these two?"" Complains the country that\'s been mourning a gorilla for the past half year'"
796234507305287681,2016-11-09 06:14:34,b'Don\xe2\x80\x99t forget to set your clocks back 40 years tonight.'
796041744890662912,2016-11-08 17:28:36,"b""What do Donald Trump &amp; the iPhone 7 have in common?\n\nThey both think de-porting is the answer when there's no more Jobs."""
796009392936206336,2016-11-08 15:20:03,"b'When aliens really attack Earth, my first thought is probably going to be ""Which movie came the closest?""'"
796009111578116096,2016-11-08 15:18:55,"b""Strong people don't put others down. They lift them up and slam them on the ground for maximum damage."""
796009042607034369,2016-11-08 15:18:39,"b""I was wondering why air is so polluted,\n\nAnd then I remembered people saying 'Love is in the air', now it makes sense."""
795707106322169857,2016-11-07 19:18:52,"b'If you ever feel like your job is meaningless, remember that you could be the close button on Skype'"
795706605748842497,2016-11-07 19:16:52,"b'In school, we learn a lesson and then we\xe2\x80\x99re tested. In life, it\xe2\x80\x99s the opposite.'"
795706326278164481,2016-11-07 19:15:46,"b'Apple has gone from, there is an app for that, to there is an adapter for that.'"
795581754119778304,2016-11-07 11:00:46,b'I treat my Girlfriend like God. \n\nI am an atheist.'
795495634073698304,2016-11-07 05:18:33,"b'Instead of a New Year\xe2\x80\x99s Party, we should end 2016 with a Thank Fuck That\xe2\x80\x99s Over Party.'"
795171756457820160,2016-11-06 07:51:34,"b'Movie theaters should have a headphone jack option, so people can plug in and hear the movie without hearing idiots talk behind them.'"
794802518673002497,2016-11-05 07:24:21,"b'Tony Stark is an atheist, yet one of his friends is literally a god.'"
794802156117364736,2016-11-05 07:22:55,b'My life is a constant struggle between not wanting to sleep and not wanting to wake up.'
794550641007935488,2016-11-04 14:43:29,b'It would be great if everyone made an effort to say \xe2\x80\x9cpika\xe2\x80\x9d before they sneezed.'
794229580957646849,2016-11-03 17:27:42,"b'Got a new roommate. She cleans my room, I clean hers.\n\nWe are maid for each other'"
794229114811117568,2016-11-03 17:25:51,"b""Why did the blind woman fall into the well?\n\nBecause she couldn't see that well"""
793447824910323712,2016-11-01 13:41:17,b'Why go out in real life and pretend to like people when you can just sit at home and watch Breaking Bad?'
793111832034762752,2016-10-31 15:26:10,"b'If you don\xe2\x80\x99t watch the news, you\xe2\x80\x99re uninformed. If you do watch the news, you\xe2\x80\x99re misinformed.'"
793111748786130944,2016-10-31 15:25:50,b'Internet browsers should fucking wait to ask me if I want to save my password until after I have figured out if I input the right one'
793006049758441472,2016-10-31 08:25:50,"b'An atom loses an electron...\n\nHe says, ""man, I really gotta keep an ion them.""'"
792987130402398208,2016-10-31 07:10:39,b'A bed is like a charger for people'
792970771450781696,2016-10-31 06:05:39,b'How many guns do the US need to combat an enemy?\n\nTwo: one to shoot and one to sell him to shoot back.'
792758011014045696,2016-10-30 16:00:13,b'We\xe2\x80\x99re already living in space.'
792705954064306176,2016-10-30 12:33:21,b'Never ask google for medical advice.. Ive gone from a mild headache to clinically dead in 3 clicks.'
792638932932526080,2016-10-30 08:07:02,"b""I paid a photographer $1000 to shoot my Girlfriend. \n\nBut I don't have any pictures."""
792604410874593280,2016-10-30 05:49:52,b'There\xe2\x80\x99s probably more praying going on in a casino than in a church.'
792362279660642304,2016-10-29 13:47:43,"b""Today I was asked to go out, by 10 girls...\n\nI was in the women's bathroom"""
792361730034823168,2016-10-29 13:45:32,b'The best part of waking up in the morning is getting to go back to bed at night'
792036376883630080,2016-10-28 16:12:42,b'Homosexuality is found in over 450 species. Homophobia is found in only one.\n\nWhich one is unnatural now?'
791984980385759232,2016-10-28 12:48:28,"b'There\'re only a few sentences which go with both \'is\' and \'are\'. \n""Friends is/are overrated."" is one of them.'"
791918378826932225,2016-10-28 08:23:49,"b""Did you hear about the website where you can find a collection of Twitter's best jokes?\n\nIt's called Facebook."""
791912778151792640,2016-10-28 08:01:33,b'I was complimented on my driving today. Someone left a note on my windshield that said \xe2\x80\x9cParking Fine\xe2\x80\x9d'
791911688832372736,2016-10-28 07:57:14,b'Major disappointment for a teen: not being invited to a party. Major disappointment for an adult: being invited to a party.'
791911275253026816,2016-10-28 07:55:35,b'Authors probably don\xe2\x80\x99t even intend half of the symbolism and \xe2\x80\x9cdeeper meaning\xe2\x80\x9d that you have to find in literature classes'
791681628355563520,2016-10-27 16:43:03,b'Every Facebook memory is a reminder of how dumb I was a few years ago'
791681403184381953,2016-10-27 16:42:09,b'Parents don\xe2\x80\x99t see the irony in comparing us to other kids when asked why they can\xe2\x80\x99t be like someone else\xe2\x80\x99s parents.'
791457617230966789,2016-10-27 01:52:55,b'closing your eyes after turning off your alarm clock is a very dangerous game'
791457316373528577,2016-10-27 01:51:43,b'Our humanity is defined by our ability to solve a Captcha.'
791457245200429056,2016-10-27 01:51:26,"b'Men don\xe2\x80\x99t become more mature as they age, they become better at hiding how immature they really are.'"
791212705151496192,2016-10-26 09:39:43,b'I feel bad for Justin Bieber. \n\nHe has to attend every Justin Bieber concert.'
790891460967084032,2016-10-25 12:23:13,b'The Terminator movies are just prequels to The Matrix movies.'
790887625003446272,2016-10-25 12:07:58,"b'If nobody remembers my birthday, why do they still say it\xe2\x80\x99s a bad password?'"
790472184636452864,2016-10-24 08:37:09,b'Your future self is pissed at you for not doing something right now.'
790245735342100480,2016-10-23 17:37:20,"b'I got into a fight with 1, 3, 5, 7 and 9.\n\nThe odds were against me'"
790186464428589057,2016-10-23 13:41:48,"b'The laugh track in ""How I Met Your Mother"" would make more sense if it were two kids laughing, rather than a studio audience.'"
790135011865456641,2016-10-23 10:17:21,"b'Todays kids are idiots, they listen to Ludwig Beethoven..real music was created my Mozart. These kids will never know.'"
790086927290658816,2016-10-23 07:06:17,"b'A photon goes to a hotel. The desk guy says, ""Welcome, can we help you with your luggage?"" The photon says, ""No thanks,I\'m traveling light.""'"
789824852400173056,2016-10-22 13:44:53,b'Most teenagers pull their phones out of their pockets to check the time. We are reverting to the era of pocket watches.'
789787563955482624,2016-10-22 11:16:43,"b'The only ""S"" word you should call a woman is ""Sexy"".\n\nSluts love that shit.'"
789768226959921152,2016-10-22 09:59:53,b'Punishing students who skip school with suspension makes no fucking sense'
789716113739419648,2016-10-22 06:32:48,b'What is the useless skin around the pussy?\n\nthe rest of the woman. \n\n-Donald Trump'
789524209357754368,2016-10-21 17:50:14,"b'Maybe actually plants are farming us, giving us oxygen until we eventually die, decompose and they can consume us'"
789392166313349121,2016-10-21 09:05:33,"b""My girlfriend is like \xe2\x88\x9a-100.\n\nShe's a 10 but she is also imaginary"""
788992066013442048,2016-10-20 06:35:41,"b'What do you call a man with 6,022 x 10^23 dollars?\n\nA Moleionaire'"
788991447609450496,2016-10-20 06:33:14,"b""Gf's bday is in 2 days, she said she'd be happy with something with a lot of diamonds in it. \n\nShe's gonna love this pack of playing cards."""
788802314618466305,2016-10-19 18:01:41,"b'Once upon a time a Roman man went to a bar, raised two fingers and said five bears'"
788802152915431424,2016-10-19 18:01:03,"b""Two police officers crash their car into a tree. \nOne says: \xe2\x80\x9cWow, that\xe2\x80\x99s got to be the fastest we've ever gotten to an accident site.\xe2\x80\x9d"""
788801720033873920,2016-10-19 17:59:19,"b'Having a hangover the next day is like rebooting in safe mode. The main stuff still works, but it\xe2\x80\x99s hard to get much else done'"
788672667624804352,2016-10-19 09:26:31,"b'If earphones keep getting tangled and shoelaces keep getting untangled, why don\xe2\x80\x99t we use earphones as shoelaces and shoelaces as earphones?'"
788672326401490944,2016-10-19 09:25:10,b'What if dogs are way smarter than we are and they just play dumb so they don\xe2\x80\x99t have to work and pay taxes\n\nEver think about that? \n\nNo.'
788671694076510208,2016-10-19 09:22:39,b'A pizza is basically a real-time pie chart of how much pizza is left.'
